"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0168876","tvShort","Hugo Here, Hugo There","Hugo Here, Hugo There",0,1967,NULL,5,"Animation,Short"
"tt0168877","tvShort","Hugo the Crimefighter","Hugo the Crimefighter",0,1967,NULL,5,"Animation,Short"
"tt0168878","tvShort","Hugo's Hoke","Hugo's Hoke",0,1967,NULL,5,"Animation,Short"
"tt0168879","tvShort","The Human Pretzel","The Human Pretzel",0,1967,NULL,5,"Animation,Short"
"tt0168884","tvShort","In the Army","In the Army",0,1962,NULL,5,"Animation,Short"
"tt0168886","tvShort","The Indian Taker","The Indian Taker",0,1967,NULL,5,"Animation,Short"
"tt0168892","tvShort","The Invisible One","The Invisible One",0,1963,NULL,5,"Animation,Short"
"tt0168894","tvShort","Irving the Indian Nut","Irving the Indian Nut",0,1963,NULL,5,"Animation,Short"
"tt0168903","tvShort","Jerkules","Jerkules",0,1967,NULL,5,"Animation,Short"
"tt0168907","tvShort","Judy Jitsu","Judy Jitsu",0,1967,NULL,5,"Animation,Short"
"tt0168910","tvShort","Jumping Jewelry","Jumping Jewelry",0,1967,NULL,5,"Animation,Short"
"tt0168911","tvShort","Jungle Bungle","Jungle Bungle",0,1963,NULL,5,"Animation,Short"
"tt0168914","tvShort","The Kangarobot","The Kangarobot",0,1967,NULL,5,"Animation,Short"
"tt0168915","tvShort","Karate's Case","Karate's Case",0,1967,NULL,5,"Animation,Short"
"tt0168916","tvShort","Karate's Day Off","Karate's Day Off",0,1967,NULL,5,"Animation,Short"
"tt0168924","tvShort","The Kitchy-Koo Kaper","The Kitchy-Koo Kaper",0,1967,NULL,5,"Animation,Short"
"tt0168927","tvShort","Knight Work","Knight Work",0,1962,NULL,5,"Animation,Short"
"tt0168928","tvShort","Koko Gottum Injun Trouble","Koko Gottum Injun Trouble",0,1962,NULL,5,"Animation,Short"
"tt0168929","tvShort","Koko Meets Barney Beatnik","Koko Meets Barney Beatnik",0,1963,NULL,5,"Animation,Short"
"tt0168930","tvShort","Koko Meets Boobnik","Koko Meets Boobnik",0,1962,NULL,5,"Animation,Short"
"tt0168931","tvShort","Koko Meets Robin Hood","Koko Meets Robin Hood",0,1962,NULL,5,"Animation,Short"
"tt0168932","tvShort","Koko Roams in Rome","Koko Roams in Rome",0,1962,NULL,5,"Animation,Short"
"tt0168933","tvShort","Koko in a London Fog","Koko in a London Fog",0,1963,NULL,5,"Animation,Short"
"tt0168934","tvShort","Kokonut, Private Eye","Kokonut, Private Eye",0,1962,NULL,5,"Animation,Short"
"tt0168936","tvShort","The Kooky Chameleon","The Kooky Chameleon",0,1967,NULL,5,"Animation,Short"
"tt0168949","tvShort","Let George Do It","Let George Do It",0,1963,NULL,5,"Animation,Short"
"tt0168964","tvShort","A Living Doll","A Living Doll",0,1967,NULL,5,"Animation,Short"
"tt0168970","tvShort","A Lot of Bull","A Lot of Bull",0,1963,NULL,5,"Animation,Short"
"tt0168976","tvShort","Love in Bloom","Love in Bloom",0,1962,NULL,5,"Animation,Short"
"tt0168982","tvShort","M.P.F.T.B.R.M.","M.P.F.T.B.R.M.",0,1967,NULL,5,"Animation,Short"
"tt0168983","tvShort","The Mad Movie Maker","The Mad Movie Maker",0,1967,NULL,5,"Animation,Short"
"tt0168984","tvShort","Mad Scientist Gets Madder","Mad Scientist Gets Madder",0,1963,NULL,5,"Animation,Short"
"tt0168991","tvShort","Magneto the Magnificent","Magneto the Magnificent",0,1967,NULL,5,"Animation,Short"
"tt0168992","tvShort","Make Room for Moe","Make Room for Moe",0,1963,NULL,5,"Animation,Short"
"tt0168994","tvShort","Manhole Manny","Manhole Manny",0,1967,NULL,5,"Animation,Short"
"tt0168995","tvShort","The Mark of Zero","The Mark of Zero",0,1967,NULL,5,"Animation,Short"
"tt0169003","tvShort","Mayor Mean Moe","Mayor Mean Moe",0,1963,NULL,5,"Animation,Short"
"tt0169006","tvShort","The Mean Green Midget","The Mean Green Midget",0,1967,NULL,5,"Animation,Short"
"tt0169007","tvShort","Mean Moe Cools Off","Mean Moe Cools Off",0,1963,NULL,5,"Animation,Short"
"tt0169008","tvShort","Mean Moe Day","Mean Moe Day",0,1963,NULL,5,"Animation,Short"
"tt0169009","tvShort","Mean Moe Gets the Bird","Mean Moe Gets the Bird",0,1963,NULL,5,"Animation,Short"
"tt0169010","tvShort","Mean Moe Means Well","Mean Moe Means Well",0,1962,NULL,5,"Animation,Short"
"tt0169011","tvShort","Mean Moe Rain Maker","Mean Moe Rain Maker",0,1963,NULL,5,"Animation,Short"
"tt0169012","tvShort","Mean Moe Takes Over","Mean Moe Takes Over",0,1962,NULL,5,"Animation,Short"
"tt0169013","tvShort","Mean Moe Tells William Tell","Mean Moe Tells William Tell",0,1963,NULL,5,"Animation,Short"
"tt0169014","tvShort","Mean Moe and Cleopatra","Mean Moe and Cleopatra",0,1963,NULL,5,"Animation,Short"
"tt0169015","tvShort","Mean Moe the Great","Mean Moe the Great",0,1963,NULL,5,"Animation,Short"
"tt0169016","tvShort","Mean Moe the Lion Tamer","Mean Moe the Lion Tamer",0,1963,NULL,5,"Animation,Short"
"tt0169017","tvShort","Mean Moe the Star","Mean Moe the Star",0,1963,NULL,5,"Animation,Short"
"tt0169018","tvShort","Mean Moe's Fairy Tale","Mean Moe's Fairy Tale",0,1963,NULL,5,"Animation,Short"
"tt0169019","tvShort","Mean Moe's Money Mad","Mean Moe's Money Mad",0,1962,NULL,5,"Animation,Short"
"tt0169020","tvShort","Mean Moe's Side Show","Mean Moe's Side Show",0,1963,NULL,5,"Animation,Short"
"tt0169021","tvShort","Medicine Man","Medicine Man",0,1963,NULL,5,"Animation,Short"
"tt0169029","tvShort","Mike the Mimic","Mike the Mimic",0,1967,NULL,5,"Animation,Short"
"tt0169037","tvShort","Moe Moves In","Moe Moves In",0,1963,NULL,5,"Animation,Short"
"tt0169044","tvShort","Monstrous Task","Monstrous Task",0,1964,NULL,5,"Animation,Short"
"tt0169051","tvShort","Moving Madness","Moving Madness",0,1962,NULL,5,"Animation,Short"
"tt0169057","tvShort","Mummy's the Word","Mummy's the Word",0,1962,NULL,5,"Animation,Short"
"tt0169059","tvShort","Musketeer Moe","Musketeer Moe",0,1963,NULL,5,"Animation,Short"
"tt0169065","tvShort","Myron the Magician","Myron the Magician",0,1967,NULL,5,"Animation,Short"
"tt0169066","tvShort","The Mystery Guest","The Mystery Guest",0,1962,NULL,5,"Animation,Short"
"tt0169070","tvShort","Napoleon Blownapart","Napoleon Blownapart",0,1967,NULL,5,"Animation,Short"
"tt0169086","tvShort","No Soap","No Soap",0,1963,NULL,5,"Animation,Short"
"tt0169089","tvShort","Now You See It Now You Don't","Now You See It Now You Don't",0,1962,NULL,5,"Animation,Short"
"tt0169092","tvShort","Nuts of the Round Table","Nuts of the Round Table",0,1967,NULL,5,"Animation,Short"
"tt0169099","tvShort","Old King Cruel","Old King Cruel",0,1967,NULL,5,"Animation,Short"
"tt0169101","tvShort","On with the Show","On with the Show",0,1963,NULL,5,"Animation,Short"
"tt0169108","tvShort","Out Out Darn Spot","Out Out Darn Spot",0,1967,NULL,5,"Animation,Short"
"tt0169117","tvShort","Party Marty","Party Marty",0,1967,NULL,5,"Animation,Short"
"tt0169125","tvShort","A Pie in the Sky","A Pie in the Sky",0,1965,NULL,5,"Animation,Short"
"tt0169127","tvShort","Pink Pearl of Persia","Pink Pearl of Persia",0,1966,NULL,5,"Animation,Short"
"tt0169130","tvShort","Plane Stupid","Plane Stupid",0,1963,NULL,5,"Animation,Short"
"tt0169136","tvShort","Polar Bear Facts","Polar Bear Facts",0,1962,NULL,5,"Animation,Short"
"tt0169139","tvShort","Pony Express","Pony Express",0,1963,NULL,5,"Animation,Short"
"tt0169144","tvShort","Pow-wow-wow!","Pow-wow-wow!",0,1962,NULL,5,"Animation,Short"
"tt0169146","tvShort","Presto-Chango-Hugo","Presto-Chango-Hugo",0,1967,NULL,5,"Animation,Short"
"tt0169157","tvShort","A Queen for a Day","A Queen for a Day",0,1962,NULL,5,"Animation,Short"
"tt0169159","tvShort","Queenie Bee","Queenie Bee",0,1967,NULL,5,"Animation,Short"
"tt0169171","tvShort","Reflection Land","Reflection Land",0,1962,NULL,5,"Animation,Short"
"tt0169172","tvShort","The Refriger-raider","The Refriger-raider",0,1962,NULL,5,"Animation,Short"
"tt0169179","tvShort","Ringading Brothers","Ringading Brothers",0,1967,NULL,5,"Animation,Short"
"tt0169182","tvShort","The River Robbers","The River Robbers",0,1963,NULL,5,"Animation,Short"
"tt0169184","tvShort","Robber Hood","Robber Hood",0,1967,NULL,5,"Animation,Short"
"tt0169186","tvShort","Rocket Ranger","Rocket Ranger",0,1963,NULL,5,"Animation,Short"
"tt0169188","tvShort","Rodeo","Rodeo",0,1963,NULL,5,"Animation,Short"
"tt0169192","tvShort","Romance Machine Made","Romance Machine Made",0,1963,NULL,5,"Animation,Short"
"tt0169196","tvShort","The Rotten Rainmaker","The Rotten Rainmaker",0,1967,NULL,5,"Animation,Short"
"tt0169198","tvShort","Roz the Schnozz","Roz the Schnozz",0,1967,NULL,5,"Animation,Short"
"tt0169202","tvShort","Sahara Today Gone Tomorrow","Sahara Today Gone Tomorrow",0,1963,NULL,5,"Animation,Short"
"tt0169208","tvShort","Sandman Sam","Sandman Sam",0,1967,NULL,5,"Animation,Short"
"tt0169209","tvShort","Satan's Choice","Satan's Choice",0,1967,NULL,8,"Documentary,Short"
"tt0169220","tvShort","The Shady Shadow","The Shady Shadow",0,1967,NULL,5,"Animation,Short"
"tt0169227","tvShort","The Short Circuit Case","The Short Circuit Case",0,1966,NULL,5,"Action,Animation,Comedy"
"tt0169235","tvShort","Sing Along with Moe","Sing Along with Moe",0,1963,NULL,5,"Animation,Short"
"tt0169239","tvShort","Skinny Minnie","Skinny Minnie",0,1967,NULL,5,"Animation,Short"
"tt0169241","tvShort","The Sleeping Beauty","The Sleeping Beauty",0,1963,NULL,5,"Animation,Short"
"tt0169242","tvShort","Slow Down! Speed Up!","Slow Down! Speed Up!",0,1967,NULL,5,"Animation,Short"
"tt0169246","tvShort","So Long Ceylon","So Long Ceylon",0,1963,NULL,5,"Animation,Short"
"tt0169250","tvShort","Sold on Manhattan","Sold on Manhattan",0,1963,NULL,5,"Animation,Short"
"tt0169254","tvShort","The Sonic Boomer","The Sonic Boomer",0,1967,NULL,5,"Animation,Short"
"tt0169258","tvShort","Speak for Yourself Mean Moe","Speak for Yourself Mean Moe",0,1963,NULL,5,"Animation,Short"
"tt0169259","tvShort","Sphinx Jinx","Sphinx Jinx",0,1966,NULL,5,"Animation,Short"
"tt0169260","tvShort","Spider Spiter","Spider Spiter",0,1965,NULL,5,"Animation,Short"
"tt0169261","tvShort","Spin the Batfink","Spin the Batfink",0,1967,NULL,5,"Animation,Short"
"tt0169266","tvShort","Sporty Morty","Sporty Morty",0,1967,NULL,5,"Animation,Short"
"tt0169267","tvShort","Stage Plight","Stage Plight",0,1966,NULL,5,"Animation,Short"
"tt0169269","tvShort","Station Breaks","Station Breaks",0,1963,NULL,5,"Animation,Short"
"tt0169273","tvShort","Strictly from Lumber","Strictly from Lumber",0,1963,NULL,5,"Animation,Short"
"tt0169274","tvShort","Stupidman","Stupidman",0,1967,NULL,5,"Animation,Short"
"tt0169275","tvShort","Success Story","Success Story",0,1962,NULL,5,"Animation,Short"
"tt0169281","tvShort","The Super Trap","The Super Trap",0,1967,NULL,5,"Animation,Short"
"tt0169283","tvShort","Swami Salami","Swami Salami",0,1967,NULL,5,"Animation,Short"
"tt0169287","tvShort","TV or Not TV","TV or Not TV",0,1962,NULL,5,"Animation,Short"
"tt0169312","tvShort","That's Show Biz","That's Show Biz",0,1962,NULL,5,"Animation,Short"
"tt0169318","tvShort","The Thief from Baghdad","The Thief from Baghdad",0,1967,NULL,5,"Animation,Short"
"tt0169323","tvShort","Tic Tac Moe","Tic Tac Moe",0,1963,NULL,5,"Animation,Short"
"tt0169325","tvShort","The Time Stopper","The Time Stopper",0,1967,NULL,5,"Animation,Short"
"tt0169329","tvShort","Topsy Turvy","Topsy Turvy",0,1967,NULL,5,"Animation,Short"
"tt0169332","tvShort","Tough Macduff","Tough Macduff",0,1967,NULL,5,"Animation,Short"
"tt0169337","tvShort","The Trojan Horse Thief","The Trojan Horse Thief",0,1967,NULL,5,"Animation,Short"
"tt0169349","tvShort","Unhappy Birthday","Unhappy Birthday",0,1967,NULL,5,"Animation,Short"
"tt0169352","tvShort","The Unwashables","The Unwashables",0,1963,NULL,5,"Animation,Short"
"tt0169360","tvShort","Va-Room Service","Va-Room Service",0,1966,NULL,5,"Animation,Comedy,Short"
"tt0169362","tvShort","Victor the Predictor","Victor the Predictor",0,1967,NULL,5,"Animation,Short"
"tt0169374","tvShort","Watch My Smoke","Watch My Smoke",0,1967,NULL,5,"Animation,Short"
"tt0169377","tvShort","Whale of a Story","Whale of a Story",0,1962,NULL,5,"Animation,Short"
"tt0169381","tvShort","Which Witch Is Which?","Which Witch Is Which?",0,1962,NULL,5,"Animation,Short"
"tt0169382","tvShort","Whip Van Winkle","Whip Van Winkle",0,1967,NULL,5,"Animation,Short"
"tt0169384","tvShort","Who's Napoleon?","Who's Napoleon?",0,1963,NULL,5,"Animation,Short"
"tt0169385","tvShort","Wild West Story","Wild West Story",0,1963,NULL,5,"Animation,Short"
"tt0169389","tvShort","The Wishbone Boner","The Wishbone Boner",0,1967,NULL,5,"Animation,Short"
"tt0169393","tvShort","Yo Yo A Go Go","Yo Yo A Go Go",0,1967,NULL,5,"Animation,Short"
"tt0169399","tvShort","You Are Here","You Are Here",0,1963,NULL,5,"Animation,Short"
"tt0169400","tvShort","The Zap Sap","The Zap Sap",0,1967,NULL,5,"Animation,Short"
"tt0169675","tvShort","Il cerchio","Il cerchio",0,1996,NULL,8,"Short"
"tt0169763","tvShort","The Rajah's Diamond","Diament radzy",0,1971,NULL,26,"Adventure,Short"
"tt0169877","tvShort","Estate in città","Estate in città",0,1996,NULL,NULL,"Short"
"tt0170622","tvShort","Den starkare","Den starkare",0,1960,NULL,20,"Short"
"tt0171051","tvShort","Akvarel","Akvarel",0,1958,NULL,10,"Short"
"tt0171065","tvShort","Analogy","Analogie",0,1966,NULL,16,"Short"
"tt0171136","tvShort","Bubeník Cerveného kríza","Bubeník Cerveného kríza",0,1977,NULL,14,"Documentary,Short"
"tt0171211","tvShort","Danijela","Danijela",0,1976,NULL,4,"Documentary,Short"
"tt0171475","tvShort","The Flight of the Blue Bird","Let modrého vtáka",0,1974,NULL,17,"Documentary,Short"
"tt0171530","tvShort","Miesto medzi ludmi","Miesto medzi ludmi",0,1981,NULL,NULL,"Documentary,Short"
"tt0171752","tvShort","Slovensko - krajina pod Tatrami","Slovensko - krajina pod Tatrami",0,1975,NULL,NULL,"Documentary,Short"
"tt0171797","tvShort","Sve jedno drugo pojede","Sve jedno drugo pojede",0,1971,NULL,12,"Short"
"tt0171939","tvShort","Leaving a Mark","Zanechat stopu",0,1971,NULL,NULL,"Short"
"tt0172132","tvShort","Apotekarica","Apotekarica",0,1971,NULL,32,"Drama,Short"
"tt0172236","tvShort","Chcialbym sie ogolic","Chcialbym sie ogolic",0,1966,NULL,17,"Short,Thriller"
"tt0172292","tvShort","Dama pikowa","Dama pikowa",0,1972,NULL,26,"Drama,Short,Thriller"
"tt0172342","tvShort","Dom","Dom",0,1972,NULL,10,"Documentary,Short"
"tt0172494","tvShort","Gisela May singt Brecht","Gisela May singt Brecht",0,1967,NULL,NULL,"Short"
"tt0172816","tvShort","Monidlo","Monidlo",0,1970,NULL,32,"Comedy,Short"
"tt0173008","tvShort","Pogledaj me, nevernice","Pogledaj me, nevernice",0,1974,NULL,39,"Music,Romance,Short"
"tt0173196","tvShort","Silvestr svobodného pana","Silvestr svobodného pana",0,1979,NULL,31,"Comedy,Short"
"tt0173437","tvShort","Waiting for the Wind","Waiting for the Wind",0,1991,NULL,24,"Drama,Short"
"tt0173633","tvShort","Almara","Almara",0,1971,NULL,NULL,"Comedy,Drama,Short"
"tt0173660","tvShort","Barabaniada","Barabaniada",0,1981,NULL,15,"Short"
"tt0173712","tvShort","Time of Sun and Roses","Cas slunce a ruzí",0,1968,NULL,NULL,"Short"
"tt0173752","tvShort","The Czech Connection","The Czech Connection",0,1975,NULL,NULL,"Short"
"tt0173933","tvShort","It's Spring Training, Charlie Brown!","It's Spring Training, Charlie Brown!",0,1992,NULL,23,"Animation,Comedy,Family"
"tt0173939","tvShort","Jada Gwizdze","Jada Gwizdze",0,1968,NULL,NULL,"Short"
"tt0173983","tvShort","Life Is a Circus, Charlie Brown","Life Is a Circus, Charlie Brown",0,1980,NULL,24,"Animation,Comedy,Family"
"tt0174069","tvShort","Nina Menovshchikova","Nina Menovshchikova",0,1962,NULL,NULL,"Short"
"tt0174078","tvShort","Necklace of Melancholy","Náhrdelník melancholie",0,1968,NULL,20,"Music,Short"
"tt0174149","tvShort","Puste krzesla","Puste krzesla",0,1974,NULL,NULL,"Documentary,Short"
"tt0174200","tvShort","She's a Good Skate, Charlie Brown","She's a Good Skate, Charlie Brown",0,1980,NULL,24,"Animation,Comedy,Family"
"tt0174220","tvShort","Snoopy's Getting Married, Charlie Brown","Snoopy's Getting Married, Charlie Brown",0,1985,NULL,30,"Animation,Comedy,Family"
"tt0174221","tvShort","Snoopy's Reunion","Snoopy's Reunion",0,1991,NULL,24,"Animation,Comedy,Family"
"tt0174226","tvShort","Someday You'll Find Her, Charlie Brown","Someday You'll Find Her, Charlie Brown",0,1981,NULL,24,"Animation,Comedy,Family"
"tt0174301","tvShort","Ubit ne na voyne","Ubit ne na voyne",0,1962,NULL,NULL,"Short"
"tt0174937","tvShort","Mowgli's Brothers","Mowgli's Brothers",0,1976,NULL,25,"Adventure,Animation,Comedy"
"tt0175122","tvShort","Rikki-Tikki-Tavi","Rikki-Tikki-Tavi",0,1975,NULL,24,"Adventure,Animation,Family"
"tt0175169","tvShort","Silvestrovský trapas","Silvestrovský trapas",0,1970,NULL,16,"Comedy,Short"
"tt0175254","tvShort","Trapasy","Trapasy",0,1969,NULL,35,"Comedy,Short"
"tt0175355","tvShort","Wife for a Hero","Zena pro hrdinu",0,1962,NULL,NULL,"Short"
"tt0175862","tvShort","Love Story","Love Story",0,1999,NULL,15,"Short"
"tt0175888","tvShort","Der Mann und der kleine Junge","Der Mann und der kleine Junge",0,1970,NULL,NULL,"Short"
"tt0176055","tvShort","Sorry, Wrong Number","Prominte, omyl",0,1963,NULL,NULL,"Crime,Drama,Short"
"tt0176177","tvShort","Sruseni grad","Sruseni grad",0,1970,NULL,NULL,"Short"
"tt0176341","tvShort","Zespól SBB","Zespól SBB",0,1975,NULL,10,"Documentary,Music,Short"
"tt0176575","tvShort","Brzydkie kaczatko","Brzydkie kaczatko",0,1974,NULL,30,"Drama,Short"
"tt0176990","tvShort","My Warsaw","Mia Varsavia",0,1987,NULL,NULL,"Documentary,Short"
"tt0176998","tvShort","A Mirthworm Masquerade","A Mirthworm Masquerade",0,1986,NULL,NULL,"Animation,Family,Short"
"tt0177099","tvShort","Pavoncello","Pavoncello",0,1969,NULL,27,"Drama,Romance,Short"
"tt0177148","tvShort","Przemysl","Przemysl",0,1966,NULL,17,"Documentary,Short"
"tt0177786","tvShort","Förhinder","Förhinder",0,1969,NULL,NULL,"Short"
"tt0178214","tvShort","Abductees","Abductees",0,1995,NULL,11,"Animation,Short"
"tt0178807","tvShort","PJ Bunny: A Very Cool Easter","PJ Bunny: A Very Cool Easter",0,1997,NULL,22,"Adventure,Animation,Comedy"
"tt0179624","tvShort","100 Years at the Movies","100 Years at the Movies",0,1994,NULL,9,"Documentary,Short"
"tt0179647","tvShort","Aquaman","Aquaman",0,1984,NULL,21,"Short"
"tt0179668","tvShort","Batgirl","Batgirl",0,1967,NULL,8,"Short"
"tt0180516","tvShort","Bez naziva","Bez naziva",0,1971,NULL,33,"Short"
"tt0181290","tvShort","O Amor Não Me Engana","O Amor Não Me Engana",0,1996,NULL,NULL,"Short"
"tt0181903","tvShort","The Window","The Window",0,1990,NULL,NULL,"Crime,Horror,Mystery"
"tt0182342","tvShort","Una noche de estas","Una noche de estas",0,1988,NULL,NULL,"Short"
"tt0183288","tvShort","Halloween Is Grinch Night","Halloween Is Grinch Night",0,1977,NULL,25,"Animation,Comedy,Family"
"tt0184965","tvShort","Trial by Jury","Trial by Jury",0,1984,NULL,NULL,"Comedy,Musical,Short"
"tt0189253","tvShort","Comic Relief Jukebox","Comic Relief Jukebox",0,1999,NULL,20,"Comedy,Short"
"tt0193597","tvShort","Uskrs","Uskrs",0,1969,NULL,7,"Short"
"tt0194887","tvShort","Film o filmu Návrat idiota","Film o filmu Návrat idiota",0,1999,NULL,20,"Documentary,Short"
"tt0195301","tvShort","Spunk: The Tonya Harding Story","Spunk: The Tonya Harding Story",0,1994,NULL,NULL,"Biography,Comedy,Short"
"tt0195517","tvShort","All Summer in a Day","All Summer in a Day",0,1982,NULL,25,"Drama,Family,Sci-Fi"
"tt0197696","tvShort","Tomorrow I Will Wake Up in Berlin","Morgen word ik wakker in Berlijn",0,1999,NULL,15,"Family,Short"
"tt0198545","tvShort","Horton Hears a Who!","Horton Hears a Who!",0,1970,NULL,26,"Adventure,Animation,Comedy"
"tt0199187","tvShort","Binke kan inte flyga","Binke kan inte flyga",0,1993,NULL,15,"Short"
"tt0200319","tvShort","Österreicher in Hollywood","Österreicher in Hollywood",0,1994,NULL,NULL,"Documentary,Short"
"tt0200913","tvShort","Nutná pravidelnost","Nutná pravidelnost",0,1999,NULL,20,"Documentary,Short"
